step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1290.0,10,40.0,1.7391304347826086,1.906651106973662,9,189.0,0.07012958918221904,9,189.0
1295.0,10,37.0,1.5416666666666667,1.3618494490865416,10,193.0,0.052648440535670214,10,193.0
1300.0,12,43.0,1.7916666666666667,1.3936575322725056,11,213.0,0.03614388130430278,11,213.0
1305.0,8,26.0,1.0833333333333333,1.6524138713541807,8,227.0,0.06178851164666467,8,227.0
1310.0,11,30.0,1.3043478260869565,1.2819222533567203,10,250.0,0.04900192682551306,10,250.0
1315.0,10,22.0,0.9166666666666666,1.3715801855060727,10,246.0,0.05052917910958098,10,246.0
1320.0,13,48.0,2.0869565217391304,1.8428352321379886,12,234.0,0.07360695035466085,12,234.0
1325.0,6,27.0,1.2272727272727273,2.040271011676491,6,213.0,0.10022105165251645,6,213.0
1330.0,9,29.0,1.3181818181818181,1.8604118100237779,8,211.0,0.0843246739597115,8,211.0
1335.0,12,28.0,1.12,1.2853652484453726,12,213.0,0.0417859172524238,12,213.0
1340.0,11,41.0,1.7083333333333333,2.7589399686555414,11,186.0,0.09673954894147277,11,186.0
1345.0,6,28.0,1.4,1.9686397060694674,6,170.0,0.10601816060516588,6,170.0
1350.0,9,35.0,1.4583333333333333,2.9260911651625285,9,123.0,0.08492516467446637,9,123.0
1355.0,9,26.0,1.1304347826086956,1.1576976577597542,9,117.0,0.06327130806901196,9,117.0
1360.0,13,46.0,1.84,1.5793539297833719,12,153.0,0.03464828221171158,12,153.0
1365.0,7,25.0,1.0869565217391304,1.4429270135643903,7,172.0,0.05962973042607187,7,172.0
1370.0,14,55.0,2.2,1.728827263035177,13,202.0,0.04600420193422529,13,202.0
1375.0,11,43.0,1.7916666666666667,1.5134757861428147,11,208.0,0.04125764727003212,11,208.0
1380.0,11,42.0,1.75,2.5779076223814013,11,180.0,0.0881208047669443,11,180.0
1385.0,6,22.0,1.0,2.2363588429193055,6,174.0,0.10441736183331868,6,174.0
